Customer ID,recency,frequency,average_order_value,CLTV_predicted
14736,485,88,4.250568182,374.05
13283,59,20,18.668,373.36
17810,668,55,6.784727273,373.16
15337,411,21,17.76285714,373.02
14981,246,22,16.95090909,372.92
12895,42,22,16.94545455,372.8
12544,36,19,19.61578947,372.7
12981,29,20,18.611,372.22
13164,569,10,37.22,372.2
17245,204,25,14.8652,371.63
18155,75,25,14.8648,371.62
15472,113,76,4.888947368,371.56
18162,732,46,8.076304348,371.51
14950,19,19,19.53684211,371.2
15975,84,24,15.45875,371.01
15063,213,5,74.16,370.8
15765,666,25,14.8252,370.63
14168,420,15,24.69666667,370.45
15458,25,13,28.49538462,370.44
17437,529,52,7.109230769,369.68
15922,373,11,33.59090909,369.5
16758,65,22,16.78818182,369.34
14888,207,20,18.46,369.2
14172,605,44,8.386818182,369.02
15477,649,2,184.2,368.4
17792,467,52,7.083653846,368.35
15989,375,86,4.282674419,368.31
14706,618,25,14.7016,367.54
14018,645,13,28.24230769,367.15
13197,609,19,19.31526316,366.99
14962,270,14,26.20785714,366.91
14244,660,16,22.90125,366.42
12899,413,17,21.55294118,366.4
17911,9,39,9.390512821,366.23
13372,89,23,15.89478261,365.58
16974,522,8,45.6875,365.5
15029,619,10,36.51,365.1
13545,390,54,6.757962963,364.93
17536,177,16,22.801875,364.83
14886,252,18,20.26666667,364.8
15949,16,19,19.19578947,364.72
15343,87,21,17.35714286,364.5
15915,401,113,3.225221239,364.45
14528,37,18,20.23444444,364.22
16509,296,13,27.97692308,363.7
14253,493,12,30.28333333,363.4
14594,7,52,6.987115385,363.33
16078,283,39,9.307435897,362.99
16378,247,23,15.78043478,362.95
13962,21,23,15.77391304,362.8
14840,267,22,16.48681818,362.71
14122,406,13,27.87846154,362.42
16052,54,34,10.64882353,362.06
13844,11,20,18.081,361.62
16305,138,22,16.41909091,361.22
16448,198,50,7.2224,361.12
16243,33,51,7.079215686,361.04
13351,66,16,22.555,360.88
13274,409,19,18.99210526,360.85
18091,593,25,14.434,360.85
17772,10,96,3.7578125,360.75
17012,725,36,10.01694444,360.61
17945,696,72,5.004861111,360.35
18208,565,17,21.18117647,360.08
13298,1,2,180,360
15008,480,12,30,360
13181,381,19,18.93105263,359.69
14926,381,3,119.8,359.4
14919,539,13,27.64230769,359.35
16856,14,19,18.86789474,358.49
17748,527,17,21.06764706,358.15
13228,81,2,179,358
16606,404,22,16.25727273,357.66
12365,291,22,16.25590909,357.63
15595,487,4,89.4,357.6
18040,19,19,18.8,357.2
18273,2,4,89.25,357
14500,88,7,50.97857143,356.85
15825,172,20,17.841,356.82
17200,387,25,14.2684,356.71
15120,133,21,16.94333333,355.81
15840,58,27,13.16888889,355.56
12996,375,22,16.15909091,355.5
16920,411,23,15.45434783,355.45
15863,25,77,4.611688312,355.1
14268,470,19,18.67631579,354.85
15986,30,25,14.1768,354.42
12888,214,5,70.824,354.12
12845,267,27,13.11444444,354.09
16323,196,4,88.415,353.66
18003,376,23,15.37,353.51
13210,93,22,16.06727273,353.48
14804,8,12,29.43916667,353.27
16382,408,44,8.025,353.1
16690,72,19,18.58052632,353.03
12617,29,41,8.609268293,352.98
13765,653,17,20.75417647,352.821
16857,442,11,32.07272727,352.8
16274,373,65,5.411538462,351.75
12566,86,19,18.50789474,351.65
16192,735,11,31.93636364,351.3
12495,640,17,20.66352941,351.28
13923,53,20,17.5565,351.13
14124,84,5,70.221,351.105
13332,14,21,16.70952381,350.9
13281,439,22,15.94772727,350.85
15334,156,98,3.579795918,350.82
16476,431,24,14.59791667,350.35
12532,30,16,21.864375,349.83
13670,75,25,13.988,349.7
13887,204,19,18.39736842,349.55
18250,310,21,16.63190476,349.27
14545,674,23,15.18478261,349.25
17252,116,86,4.057093023,348.91
13790,4,45,7.751111111,348.8
17577,645,21,16.60714286,348.75
15282,570,27,12.91074074,348.59
16263,423,21,16.57904762,348.16
12760,455,21,16.56190476,347.8
17668,1,15,23.18333333,347.75
15085,729,9,38.61555556,347.54
13062,191,11,31.54363636,346.98
12411,409,22,15.76818182,346.9
17780,667,79,4.386835443,346.56
13234,672,61,5.680327869,346.5
16423,24,18,19.22888889,346.12
15781,25,20,17.273,345.46
13774,81,22,15.68181818,345
14633,266,20,17.245,344.9
18199,683,20,17.2375,344.75
15519,383,37,9.313783784,344.61
17569,332,29,11.86689655,344.14
13068,10,2,172,344
16990,218,2,172,344
15047,269,22,15.61909091,343.62
15520,1,18,19.08333333,343.5
18081,36,17,20.20294118,343.45
13519,78,19,18.06368421,343.21
17795,179,45,7.618444444,342.83
13550,383,42,8.155952381,342.55
16851,4,20,17.1225,342.45
14989,661,18,19.02222222,342.4
17835,2,59,5.800677966,342.24
17660,141,82,4.173414634,342.22
14724,590,41,8.33902439,341.9
15257,283,12,28.47666667,341.72
16826,51,22,15.53181818,341.7
16585,593,18,18.97722222,341.59
13187,337,56,6.095714286,341.36
17928,45,27,12.63851852,341.24
16259,410,85,4.011058824,340.94
14491,175,17,20.05470588,340.93
17542,269,64,5.32578125,340.85
16044,435,19,17.93894737,340.84
15818,588,11,30.95454545,340.5
13343,177,19,17.91421053,340.37
12900,422,13,26.17923077,340.33
12698,590,16,21.234375,339.75
13737,200,30,11.32,339.6
14203,397,16,21.20875,339.34
17697,236,19,17.83947368,338.95
14630,484,21,16.12619048,338.65
17833,723,31,10.91806452,338.46
14799,51,23,14.70217391,338.15
17296,730,33,10.24636364,338.13
12869,681,37,9.126216216,337.67
15942,133,14,24.10285714,337.44
12780,598,20,16.87,337.4
13930,57,17,19.84352941,337.34
12715,106,20,16.862,337.24
17973,51,15,22.46933333,337.04
17488,641,18,18.69444444,336.5
15619,10,3,112.1333333,336.4
13482,232,20,16.8045,336.09
14196,106,6,55.92,335.52
16063,260,23,14.57913043,335.32
17917,45,92,3.641630435,335.03
12489,336,15,22.32866667,334.93
17821,406,6,55.77,334.62
17607,376,22,15.17318182,333.81
13216,267,5,66.748,333.74
14241,183,12,27.80833333,333.7
16234,476,15,22.212,333.18
16006,211,78,4.266923077,332.82
14137,695,11,30.24545455,332.7
13904,37,26,12.79384615,332.64
16850,333,19,17.49526316,332.41
16803,65,24,13.84583333,332.3
16452,630,18,18.45388889,332.17
17647,65,12,27.63833333,331.66
15512,155,32,10.361875,331.58
17435,411,15,22.09,331.35
12350,310,17,19.49058824,331.34
16030,309,29,11.42206897,331.24
13981,415,22,15.05181818,331.14
16478,25,17,19.47058824,331
15878,561,51,6.485686275,330.77
17776,386,80,4.132,330.56
14517,33,18,18.35833333,330.45
13010,374,12,27.51,330.12
15130,169,22,15.005,330.11
12850,445,2,165,330
18186,722,11,29.96181818,329.58
17518,425,77,4.278181818,329.42
17914,3,75,4.391466667,329.36
17154,75,23,14.31913043,329.34
15153,31,22,14.96590909,329.25
15979,602,22,14.96454545,329.22
15880,369,96,3.427395833,329.03
16286,477,17,19.35,328.95
14012,277,11,29.89090909,328.8
16855,23,19,17.28421053,328.4
15213,318,24,13.68125,328.35
13347,70,8,41.0375,328.3
14747,249,18,18.23333333,328.2
16318,35,19,17.27105263,328.15
15709,283,27,12.14259259,327.85
17196,427,93,3.524193548,327.75
15735,421,19,17.24631579,327.68
13498,730,17,19.25764706,327.38
16322,1,37,8.831081081,326.75
12460,456,18,18.14722222,326.65
13646,399,58,5.625,326.25
18047,381,83,3.928795181,326.09
17439,655,8,40.7175,325.74
12804,465,66,4.929848485,325.37
13661,603,17,19.13176471,325.24
15670,296,19,17.11578947,325.2
13801,66,23,14.12173913,324.8
15982,605,45,7.211333333,324.51
12946,436,20,16.2225,324.45
18261,43,21,15.44,324.24
16685,61,62,5.229677419,324.24
12807,383,16,20.264375,324.23
13834,576,16,20.261875,324.19
17440,156,6,53.93,323.58
13025,731,13,24.87615385,323.39
16195,723,16,20.203125,323.25
14263,423,16,20.183125,322.93
16627,79,20,16.14,322.8
16342,75,15,21.494,322.41
15726,390,23,13.99608696,321.91
18090,421,54,5.961111111,321.9
13111,718,12,26.82333333,321.88
17976,372,57,5.645438596,321.79
17471,474,19,16.92894737,321.65
14070,684,41,7.843902439,321.6
15770,612,18,17.85833333,321.45
14823,180,70,4.591857143,321.43
17182,422,6,53.55,321.3
15869,277,34,9.444411765,321.11
15236,298,15,21.40333333,321.05
15432,23,16,20.0475,320.76
14622,184,21,15.26571429,320.58
13986,17,13,24.65076923,320.46
17843,303,62,5.167741935,320.4
17309,95,36,8.899722222,320.39
16683,533,18,17.79166667,320.25
13843,381,18,17.76388889,319.75
16436,668,40,7.9785,319.14
16967,189,21,15.19142857,319.02
17229,96,47,6.78212766,318.76
16273,648,15,21.22266667,318.34
15682,599,25,12.7296,318.24
14703,14,22,14.46227273,318.17
17839,42,52,6.118269231,318.15
18253,642,7,45.41142857,317.88
17267,127,37,8.572972973,317.2
17689,388,22,14.41272727,317.08
16761,96,13,24.35538462,316.62
15204,357,9,35.17555556,316.58
12529,528,21,15.07047619,316.48
13494,311,18,17.57,316.26
17408,163,8,39.51125,316.09
18117,25,72,4.384027778,315.65
12614,277,20,15.78,315.6
15042,199,9,35.05,315.45
16091,154,18,17.50333333,315.06
17121,402,12,26.22833333,314.74
14991,430,21,14.98428571,314.67
18206,553,19,16.56105263,314.66
12650,3,20,15.722,314.44
15616,438,13,24.16153846,314.1
18070,669,9,34.9,314.1
15873,499,6,52.32,313.92
15196,432,42,7.469047619,313.7
13087,726,15,20.90933333,313.64
16582,113,6,52.27,313.62
12665,324,17,18.44705882,313.6
13845,64,9,34.77555556,312.98
15162,731,12,26.075,312.9
13905,732,12,26.05416667,312.65
15318,3,33,9.473333333,312.62
13226,273,28,11.15928571,312.46
12834,282,18,17.35444444,312.38
17326,408,86,3.631976744,312.35
14094,439,43,7.250465116,311.77
14951,79,20,15.5845,311.69
12852,294,17,18.32647059,311.55
13990,213,16,19.45625,311.3
15724,201,17,18.28529412,310.85
16328,563,16,19.426875,310.83
13400,582,23,13.51434783,310.83
13847,719,19,16.35368421,310.72
16439,722,9,34.52222222,310.7
14848,404,11,28.23272727,310.56
15308,274,19,16.34052632,310.47
15188,725,23,13.49695652,310.43
13315,689,22,14.10272727,310.26
14749,479,18,17.23055556,310.15
13628,676,16,19.38375,310.14
15699,17,18,17.20277778,309.65
16373,382,29,10.67206897,309.49
15010,35,20,15.447,308.94
16956,17,16,19.29625,308.74
16194,375,8,38.575,308.6
14181,410,52,5.929807692,308.35
14927,396,20,15.41,308.2
15302,730,15,20.53333333,308
15778,431,17,18.11470588,307.95
13289,723,16,19.246875,307.95
16123,51,16,19.23625,307.78
13529,78,15,20.51733333,307.76
14777,403,16,19.2225,307.56
13060,253,15,20.502,307.53
17120,233,18,17.08111111,307.46
13932,294,16,19.2125,307.4
15374,128,10,30.732,307.32
14783,659,17,18.07647059,307.3
17721,659,11,27.92818182,307.21
13036,684,6,51.18333333,307.1
13142,19,23,13.35173913,307.09
15087,281,15,20.46266667,306.94
13660,400,40,7.666,306.64
16649,520,20,15.329,306.58
13718,246,12,25.54583333,306.55
18059,23,18,17.02555556,306.46
16524,446,53,5.777169811,306.19
15454,362,40,7.64975,305.99
15135,239,20,15.284,305.68
16796,89,18,16.97888889,305.62
16181,73,11,27.77636364,305.54
15185,70,21,14.5047619,304.6
15163,18,29,10.49896552,304.47
16217,235,15,20.28333333,304.25
18185,249,17,17.89705882,304.25
16674,54,93,3.271397849,304.24
17688,393,19,16.01052632,304.2
14990,612,42,7.242142857,304.17
17383,4,51,5.96254902,304.09
16489,380,6,50.61666667,303.7
14791,606,19,15.98052632,303.63
14806,75,20,15.1715,303.43
18255,89,19,15.95526316,303.15
16425,302,21,14.41428571,302.7
14043,491,41,7.380487805,302.6
18165,177,10,30.246,302.46
17339,94,10,30.236,302.36
17506,75,14,21.58571429,302.2
15054,12,114,2.65,302.1
15242,422,4,75.51,302.04
16297,268,20,15.095,301.9
13773,396,19,15.87052632,301.54
15667,39,13,23.17846154,301.32
15148,10,20,15.0645,301.29
13625,596,21,14.34571429,301.26
16437,381,21,14.3452381,301.25
12351,375,21,14.33,300.93
17181,57,28,10.74428571,300.84
16479,10,35,8.595142857,300.83
16050,173,21,14.31904762,300.7
17556,205,14,21.47642857,300.67
17793,25,52,5.775769231,300.34
14797,507,16,18.769375,300.31
17991,225,38,7.902631579,300.3
17766,381,22,13.61863636,299.61
12864,138,7,42.79571429,299.57
13346,462,6,49.9,299.4
17898,85,50,5.9836,299.18
15524,24,9,33.24,299.16
13667,149,83,3.603012048,299.05
12595,504,19,15.73789474,299.02
15609,184,16,18.655,298.48
17824,51,13,22.95384615,298.4
18018,108,44,6.7725,297.99
16583,373,18,16.55277778,297.95
14835,528,2,148.5,297
17627,478,10,29.636,296.36
13751,288,9,32.91666667,296.25
12898,463,27,10.97074074,296.21
13504,64,22,13.45136364,295.93
14269,439,16,18.483125,295.73
13369,365,14,21.08714286,295.22
14614,386,19,15.53315789,295.13
16252,382,21,14.05190476,295.09
16579,425,14,21.075,295.05
17057,596,50,5.8948,294.74
17301,21,113,2.605221239,294.39
15060,8,115,2.558695652,294.25
17124,185,31,9.491612903,294.24
17927,721,10,29.4,294
15718,540,18,16.32166667,293.79
14192,388,14,20.98142857,293.74
15928,656,11,26.68454545,293.53
17710,423,20,14.675,293.5
16402,264,57,5.148245614,293.45
17441,732,21,13.96904762,293.35
17207,652,60,4.877,292.62
16721,262,37,7.904594595,292.47
16543,591,18,16.23388889,292.21
13739,18,6,48.7,292.2
14985,198,83,3.518192771,292.01
13449,23,19,15.36210526,291.88
17882,379,53,5.501132075,291.56
16615,626,19,15.34210526,291.5
18182,463,10,29.113,291.13
17551,359,39,7.444615385,290.34
15391,584,12,24.15583333,289.87
16897,299,37,7.831891892,289.78
13796,499,22,13.16818182,289.7
15962,449,55,5.263272727,289.48
15041,170,104,2.782692308,289.4
14162,173,25,11.5744,289.36
15545,54,80,3.612125,288.97
17501,220,18,16.03333333,288.6
16808,99,23,12.54,288.42
16432,64,8,35.925,287.4
17497,390,7,41.03571429,287.25
13508,243,28,10.25178571,287.05
14660,86,30,9.524666667,285.74
14402,652,8,35.7,285.6
17636,19,20,14.278,285.56
16890,476,19,15.02157895,285.41
13708,271,49,5.823061224,285.33
12487,730,2,142.65,285.3
16429,106,2,142.275,284.55
15445,264,14,20.32142857,284.5
17359,11,38,7.485789474,284.46
13616,568,35,8.11,283.85
13121,269,50,5.6746,283.73
15662,661,12,23.64416667,283.73
13909,423,38,7.443421053,282.85
15936,379,19,14.88368421,282.79
12771,485,15,18.82,282.3
16557,24,11,25.62272727,281.85
13326,432,13,21.67384615,281.76
13679,493,50,5.6252,281.26
18042,53,16,17.571875,281.15
15772,418,16,17.555,280.88
12851,96,77,3.646233766,280.76
13080,179,19,14.77526316,280.73
14433,465,74,3.793243243,280.7
14242,234,16,17.534375,280.55
13581,309,33,8.500909091,280.53
17247,15,54,5.186851852,280.09
15556,24,31,9.02483871,279.77
14183,411,34,8.186470588,278.34
14764,46,6,46.38333333,278.3
14303,407,22,12.63363636,277.94
15338,677,58,4.791896552,277.93
15355,29,14,19.78928571,277.05
13606,29,40,6.91875,276.75
13272,31,15,18.43733333,276.56
12750,128,15,18.392,275.88
13399,464,15,18.36,275.4
16313,3,16,17.134375,274.15
13511,676,5,54.75,273.75
17072,625,21,13.01666667,273.35
13307,120,15,18.22266667,273.34
17355,386,33,8.282121212,273.31
13861,429,21,13.01238095,273.26
12741,529,16,17.063125,273.01
17498,75,17,16.01294118,272.22
13917,49,18,15.11333333,272.04
17292,472,15,18.11666667,271.75
14436,98,11,24.7,271.7
13058,24,8,33.925,271.4
15943,649,12,22.6075,271.29
18238,515,14,19.35142857,270.92
14520,1,4,67.65,270.6
16757,318,15,18.032,270.48
12789,65,8,33.7925,270.34
12558,7,11,24.54181818,269.96
18267,672,17,15.84529412,269.37
15964,663,20,13.4605,269.21
16971,38,41,6.564634146,269.15
13533,182,75,3.587866667,269.09
17264,424,74,3.625405405,268.28
12751,444,62,4.326935484,268.27
17278,241,17,15.77823529,268.23
18254,581,16,16.74375,267.9
14039,33,10,26.728,267.28
15408,264,34,7.858235294,267.18
15320,44,36,7.420277778,267.13
15517,233,27,9.89,267.03
15423,38,14,19.06357143,266.89
17786,85,68,3.924264706,266.85
14863,29,11,24.25090909,266.76
13837,211,18,14.81055556,266.59
14392,432,14,19.02857143,266.4
12962,7,16,16.649375,266.39
13973,287,11,24.06363636,264.7
16334,492,54,4.883888889,263.73
16089,386,47,5.606170213,263.49
15119,245,14,18.81357143,263.39
12892,396,18,14.63222222,263.38
17808,548,33,7.958787879,262.64
17910,726,26,10.06538462,261.7
14957,253,28,9.346071429,261.69
12655,423,16,16.334375,261.35
13189,18,29,8.988965517,260.68
17901,29,22,11.82181818,260.08
17022,31,16,16.25,260
16733,529,12,21.64,259.68
17558,393,28,9.256071429,259.17
13127,77,15,17.278,259.17
17219,31,50,5.1826,259.13
15536,409,16,16.193125,259.09
14526,389,41,6.308536585,258.65
13683,457,10,25.86,258.6
16502,620,41,6.306097561,258.55
15894,253,37,6.97972973,258.25
13227,201,9,28.63333333,257.7
15014,43,33,7.808181818,257.67
16542,53,14,18.38,257.32
15503,362,117,2.199145299,257.3
15852,186,33,7.795757576,257.26
14483,281,13,19.77692308,257.1
15404,375,16,16.06625,257.06
14876,521,13,19.74615385,256.7
14274,686,15,17.10666667,256.6
13806,63,10,25.638,256.38
17896,23,2,128.16,256.32
17385,14,45,5.691333333,256.11
13825,621,40,6.38975,255.59
14881,19,17,15.02352941,255.4
16911,635,35,7.292857143,255.25
12746,540,17,14.97352941,254.55
12604,79,16,15.88625,254.18
14765,29,39,6.515641026,254.11
17626,602,18,14.11111111,254
16845,618,20,12.694,253.88
12430,43,11,23.03090909,253.34
13250,460,19,13.32052632,253.09
17992,389,52,4.863076923,252.88
15019,266,66,3.830454545,252.81
15035,89,27,9.36037037,252.73
13251,402,25,10.1072,252.68
16908,722,20,12.6295,252.59
15552,217,30,8.417333333,252.52
16074,390,25,10.1,252.5
13404,1,11,22.95363636,252.49
13645,120,5,50.42,252.1
17210,392,53,4.749433962,251.72
16453,530,15,16.78066667,251.71
16976,267,2,125.76,251.52
14501,183,10,25.121,251.21
14166,505,51,4.924509804,251.15
18266,434,14,17.93571429,251.1
16962,409,15,16.736,251.04
15231,621,14,17.87571429,250.26
17303,361,53,4.717735849,250.04
16893,366,87,2.872298851,249.89
12563,408,13,19.17230769,249.24
13061,72,10,24.861,248.61
13592,35,16,15.4975,247.96
16381,395,61,4.063114754,247.85
15293,665,19,13.02631579,247.5
18072,185,18,13.74666667,247.44
14654,738,27,9.142962963,246.86
15697,689,14,17.625,246.75
13943,577,15,16.436,246.54
15495,379,20,12.325,246.5
15378,462,12,20.54166667,246.5
15783,10,14,17.59285714,246.3
18153,659,17,14.48352941,246.22
16778,74,16,15.37125,245.94
14325,569,18,13.63777778,245.48
14281,408,7,35.02142857,245.15
12660,11,13,18.85384615,245.1
15884,432,14,17.47142857,244.6
16528,3,17,14.37705882,244.41
18002,375,53,4.610754717,244.37
14694,617,15,16.28733333,244.31
13551,319,5,48.84,244.2
14658,5,29,8.41862069,244.14
17892,56,28,8.717857143,244.1
13676,539,13,18.76153846,243.9
16793,57,16,15.24,243.84
13886,71,16,15.2225,243.56
16215,80,14,17.31071429,242.35
15543,288,56,4.326071429,242.26
17009,551,11,22.00545455,242.06
13445,626,7,34.55714286,241.9
13582,389,11,21.97090909,241.68
15776,133,18,13.42333333,241.62
14774,528,13,18.57307692,241.45
14523,108,12,20.09083333,241.09
16427,263,9,26.78444444,241.06
16508,630,43,5.603488372,240.95
13674,432,14,17.19142857,240.68
15286,49,3,80.18333333,240.55
15336,401,15,16.03333333,240.5
15690,4,19,12.61894737,239.76
13570,243,27,8.87,239.49
13789,388,18,13.30333333,239.46
17684,43,15,15.96066667,239.41
12663,624,10,23.94,239.4
17981,410,17,14.06588235,239.12
13275,383,48,4.97625,238.86
12561,302,16,14.928125,238.85
12718,71,19,12.53947368,238.25
16280,725,16,14.878125,238.05
14982,572,39,6.096923077,237.78
17877,170,12,19.80083333,237.61
14586,276,19,12.49263158,237.36
15457,262,58,4.087413793,237.07
15931,428,14,16.92071429,236.89
12732,179,12,19.68833333,236.26
13088,417,20,11.8055,236.11
16026,43,32,7.3778125,236.09
17093,592,13,18.14461538,235.88
17872,381,15,15.72466667,235.87
16046,562,22,10.71727273,235.78
12392,591,7,33.53571429,234.75
13114,730,16,14.64875,234.38
14473,74,7,33.47714286,234.34
13349,10,16,14.64125,234.26
17060,266,5,46.848,234.24
12736,332,4,58.5,234
13009,672,4,58.5,234
13348,64,14,16.69714286,233.76
14153,483,17,13.72941176,233.4
15294,410,15,15.55666667,233.35
13129,452,11,21.20454545,233.25
16302,126,11,21.20181818,233.22
17055,445,26,8.955769231,232.85
13678,151,16,14.5375,232.6
18213,236,15,15.49866667,232.48
13608,540,34,6.825,232.05
14995,38,60,3.866333333,231.98
16408,591,45,5.154,231.93
17151,735,4,57.975,231.9
17136,662,14,16.54857143,231.68
18279,519,13,17.79538462,231.34
15487,679,14,16.52285714,231.32
18030,4,9,25.62777778,230.65
17125,50,35,6.585714286,230.5
13960,21,12,19.185,230.22
18197,575,9,25.56666667,230.1
14314,106,10,22.98,229.8
14017,571,14,16.41071429,229.75
12812,44,15,15.30933333,229.64
13403,17,9,25.5,229.5
17185,591,44,5.215,229.46
15528,254,26,8.820384615,229.33
17743,448,3,76.4,229.2
13146,26,17,13.46529412,228.91
17066,726,18,12.68555556,228.34
14458,380,47,4.852553191,228.07
16760,430,17,13.41176471,228
15566,392,12,18.98916667,227.87
14363,402,8,28.43375,227.47
17868,386,18,12.61944444,227.15
16740,395,32,7.0909375,226.91
15451,434,60,3.781,226.86
13651,35,14,16.20357143,226.85
18005,3,53,4.273018868,226.47
14718,410,11,20.58363636,226.42
17993,617,60,3.7665,225.99
14069,514,41,5.507560976,225.81
17915,551,29,7.785517241,225.78
16622,543,12,18.78333333,225.4
16587,232,13,17.31923077,225.15
14357,43,40,5.628,225.12
13619,544,45,4.998666667,224.94
16346,385,15,14.96733333,224.51
15175,71,23,9.745217391,224.14
12914,400,9,24.88666667,223.98
16753,58,34,6.585882353,223.92
14928,627,21,10.66238095,223.91
16562,476,34,6.584117647,223.86
17967,371,61,3.662622951,223.42
12887,383,13,17.10769231,222.4
15788,508,14,15.845,221.83
14445,455,32,6.9265625,221.65
17261,509,43,5.153255814,221.59
17087,737,12,18.46083333,221.53
14960,8,27,8.195185185,221.27
13419,63,16,13.81625,221.06
13926,23,11,20.07636364,220.84
12821,214,13,16.98461538,220.8
16482,15,18,12.25666667,220.62
13033,357,13,16.96538462,220.55
18132,504,62,3.550483871,220.13
18114,290,28,7.860714286,220.1
13454,641,23,9.559565217,219.87
13992,30,11,19.95454545,219.5
14074,623,6,36.56666667,219.4
13331,401,12,18.2825,219.39
15096,42,11,19.94454545,219.39
12799,529,15,14.62333333,219.35
14596,626,53,4.136037736,219.21
12702,19,12,18.25,219
15790,10,34,6.433823529,218.75
15086,564,11,19.86636364,218.53
12574,315,11,19.85909091,218.45
15591,582,7,31.12857143,217.9
16035,560,21,10.36809524,217.73
16666,19,48,4.535625,217.71
15554,277,14,15.51428571,217.2
13423,428,12,18.08583333,217.03
15401,452,14,15.49642857,216.95
18021,509,32,6.7628125,216.41
17902,546,24,9.016666667,216.4
15604,52,17,12.72882353,216.39
13858,57,11,19.65181818,216.17
16179,60,11,19.62090909,215.83
16189,15,11,19.58909091,215.48
14376,683,18,11.97,215.46
18007,392,50,4.3044,215.22
14635,453,15,14.348,215.22
16338,157,11,19.52727273,214.8
14361,578,14,15.33642857,214.71
17619,312,74,2.896891892,214.37
15460,354,56,3.826071429,214.26
14271,225,38,5.636315789,214.18
14601,10,7,30.56571429,213.96
18157,571,25,8.556,213.9
13621,116,19,11.25526316,213.85
17153,24,14,15.27,213.78
13452,259,3,71.22666667,213.68
13411,107,18,11.86388889,213.55
16591,68,10,21.35,213.5
13724,637,42,5.071666667,213.01
12884,88,7,30.41857143,212.93
13691,396,54,3.94037037,212.78
12961,379,40,5.29975,211.99
12470,689,23,9.215217391,211.95
15866,101,43,4.927674419,211.89
14843,436,9,23.53333333,211.8
15703,264,5,42.3,211.5
13271,37,87,2.43091954,211.49
12995,85,3,70.44,211.32
15490,430,25,8.434,210.85
14992,442,27,7.796296296,210.5
13532,33,66,3.186515152,210.31
17217,234,27,7.781481481,210.1
16874,379,31,6.770645161,209.89
18131,631,4,52.4325,209.73
17484,576,14,14.96928571,209.57
13828,22,15,13.966,209.49
13056,551,19,11.02526316,209.48
14003,732,16,13.088125,209.41
15112,611,7,29.91428571,209.4
16487,577,35,5.982857143,209.4
17855,372,17,12.29235294,208.97
15327,52,10,20.875,208.75
15741,458,12,17.385,208.62
15897,194,22,9.481363636,208.59
16457,218,9,23.15111111,208.36
15212,241,10,20.828,208.28
12848,675,16,13,208
16964,733,6,34.64166667,207.85
16866,140,11,18.88545455,207.74
17989,379,29,7.149310345,207.33
15925,194,12,17.2625,207.15
15295,654,52,3.981538462,207.04
15820,319,17,12.17529412,206.98
17166,38,12,17.195,206.34
14964,247,13,15.86230769,206.21
15914,378,13,15.84538462,205.99
14278,409,13,15.83307692,205.83
16540,414,29,7.094827586,205.75
17670,227,11,18.7,205.7
16490,436,13,15.80076923,205.41
14602,656,31,6.624516129,205.36
15307,95,12,17.10833333,205.3
12400,414,11,18.65909091,205.25
15758,24,9,22.80555556,205.25
14252,381,10,20.487,204.87
15319,283,16,12.78125,204.5
17271,736,48,4.25625,204.3
16901,729,23,8.880869565,204.26
17206,53,7,29.17714286,204.24
14468,733,12,17.02,204.24
17394,219,4,50.9675,203.87
17891,162,34,5.995882353,203.86
14519,683,38,5.345789474,203.14
17074,562,4,50.7625,203.05
15459,417,7,28.97571429,202.83
15558,639,23,8.812173913,202.68
18169,60,9,22.51666667,202.65
12416,656,11,18.41454545,202.56
14892,690,13,15.56538462,202.35
14385,9,14,14.43642857,202.11
15052,319,28,7.203928571,201.71
13284,330,13,15.47615385,201.19
16965,226,26,7.738076923,201.19
18281,180,17,11.83176471,201.14
18126,60,52,3.863846154,200.92
13556,429,9,22.31333333,200.82
14330,623,13,15.43307692,200.63
17693,137,16,12.529375,200.47
13133,273,12,16.70416667,200.45
13944,653,35,5.726571429,200.43
14782,319,6,33.35,200.1
15593,70,5,39.96,199.8
13322,17,25,7.9792,199.48
14521,491,17,11.73235294,199.45
15001,394,46,4.328478261,199.11
15020,379,27,7.350740741,198.47
17184,569,14,14.17214286,198.41
12581,39,15,13.18066667,197.71
17778,661,10,19.77,197.7
14789,28,6,32.94,197.64
17112,502,47,4.203617021,197.57
12927,394,11,17.93727273,197.31
15234,276,14,14.07142857,197
13436,1,12,16.4075,196.89
15746,134,28,7.031428571,196.88
13978,14,15,13.11933333,196.79
16937,499,49,4.005102041,196.25
16112,143,16,12.23375,195.74
13757,674,8,24.44375,195.55
17010,18,11,17.76,195.36
14666,24,14,13.94642857,195.25
15612,36,6,32.525,195.15
14405,386,2,97.5,195
17468,10,8,24.35,194.8
17065,637,12,16.225,194.7
17475,79,14,13.88357143,194.37
16299,477,12,16.1375,193.65
14476,257,17,11.35294118,193
12522,39,12,16.06,192.72
14768,17,5,38.52,192.6
15729,212,11,17.50454545,192.55
18028,583,4,48.0125,192.05
14100,137,25,7.678,191.95
15909,173,7,27.42,191.94
16695,561,35,5.482857143,191.9
14279,520,3,63.95333333,191.86
15692,28,12,15.92,191.04
15954,589,20,9.5375,190.75
14728,413,14,13.61285714,190.58
15688,418,27,7.058148148,190.57
15412,171,10,19.053,190.53
18020,543,12,15.87333333,190.48
14617,402,9,21.16333333,190.47
13766,495,17,11.19705882,190.35
